query_id,result_id,sem_score,field_score,final_score,rank_sem,fs_pc,fs_sol,fs_wl,q_has_pc,q_has_wl,q_has_sol,rank_flora,rank_delta
photochemflow (54).pdf,photochemflow (55).pdf,0.6110503839850032,0.0,0.3666302303910019,7,0.0,0.0,0.0,False,False,False,7,0
photochemflow (54).pdf,photochemflow (36).pdf,0.609858355757017,0.0,0.3659150134542102,8,0.0,0.0,0.0,False,False,False,8,0
photochemflow (54).pdf,photochemflow (90).pdf,0.6090093853283288,0.0,0.36540563119699726,9,0.0,0.0,0.0,False,False,False,9,0
photochemflow (54).pdf,gps-2012-0008.pdf,0.6085835700951292,0.0,0.3651501420570775,10,0.0,0.0,0.0,False,False,False,10,0
photochemflow (54).pdf,photochemflow (6).pdf,0.6027907757099595,0.0,0.3616744654259757,11,0.0,0.0,0.0,False,False,False,11,0
photochemflow (54).pdf,photochemflow (63).pdf,0.6025120813457934,0.0,0.36150724880747603,12,0.0,0.0,0.0,False,False,False,12,0
photochemflow (54).pdf,photochemflow (72).pdf,0.5965113097524423,0.0,0.35790678585146535,13,0.0,0.0,0.0,False,False,False,13,0
photochemflow (54).pdf,photochemflow (24).pdf,0.5955300446125721,0.0,0.35731802676754326,14,0.0,0.0,0.0,False,False,False,14,0
photochemflow (54).pdf,photochemflow (108).pdf,0.5949128842731405,0.0,0.3569477305638843,15,0.0,0.0,0.0,False,False,False,15,0
photochemflow (54).pdf,photochemflow (56).pdf,0.5920405545544075,0.0,0.3552243327326445,16,0.0,0.0,0.0,False,False,False,16,0
photochemflow (54).pdf,photochemflow (118).pdf,0.591231182243673,0.0,0.3547387093462038,17,0.0,0.0,0.0,False,False,False,17,0
photochemflow (54).pdf,photochemflow (40).pdf,0.5910858890661611,0.0,0.35465153343969663,18,0.0,0.0,0.0,False,False,False,18,0
photochemflow (54).pdf,photochemflow (45).pdf,0.5909257791400478,0.0,0.3545554674840287,19,0.0,0.0,0.0,False,False,False,19,0
photochemflow (54).pdf,photochemflow (5).pdf,0.5903689939150591,0.0,0.3542213963490355,20,0.0,0.0,0.0,False,False,False,20,0
photochemflow (32).pdf,photochemflow (38).pdf,0.6390453969948429,0.042857142857142864,0.40057009533976284,1,0.0,0.0,0.042857142857142864,False,True,True,10,-9
photochemflow (32).pdf,acs.accounts.0c00199.pdf,0.6347265414593137,0.0,0.3808359248755882,2,0.0,0.0,0.0,False,True,True,13,-11
photochemflow (32).pdf,photochemflow (17).pdf,0.6257526220590499,0.2,0.45545157323542995,3,0.0,0.0,0.2,False,True,True,2,1
photochemflow (32).pdf,photochemflow (117).pdf,0.6246005364324405,0.0,0.3747603218594643,4,0.0,0.0,0.0,False,True,True,14,-10
photochemflow (32).pdf,photochemflow (83).pdf,0.6230548424174356,0.12857142857142856,0.42526147687903276,5,0.0,0.0,0.12857142857142856,False,True,True,8,-3
photochemflow (32).pdf,photochemflow (29).pdf,0.6207235767245396,0.15714285714285714,0.43529128889186663,6,0.0,0.0,0.15714285714285714,False,True,True,5,1
photochemflow (32).pdf,photochemflow (58).pdf,0.6088927256657339,0.04571428571428571,0.38362134968515466,7,0.0,0.0,0.04571428571428571,False,True,True,12,-5
photochemflow (32).pdf,ol702718z.pdf,0.6023785692367929,0.0,0.3614271415420757,8,0.0,0.0,0.0,False,True,True,17,-9
photochemflow (32).pdf,photochemflow (65).pdf,0.5999496293485059,0.2,0.43996977760910355,9,0.0,0.0,0.2,False,True,True,3,6
photochemflow (32).pdf,photochemflow (64).pdf,0.5997841059590966,0.12857142857142856,0.41129903500402937,10,0.0,0.0,0.12857142857142856,False,True,True,9,1
photochemflow (32).pdf,photochemflow (36).pdf,0.5976289084149893,0.0,0.3585773450489936,11,0.0,0.0,0.0,False,True,True,18,-7
photochemflow (32).pdf,photochemflow (78).pdf,0.5972038086985126,0.0,0.3583222852191076,12,0.0,0.0,0.0,False,True,True,19,-7
photochemflow (32).pdf,photochemflow (130).pdf,0.5955541803572882,0.2,0.437332508214373,13,0.0,0.0,0.2,False,True,True,4,9
photochemflow (32).pdf,photochemflow (24).pdf,0.5930272412726523,0.042857142857142864,0.3729592019064485,14,0.0,0.0,0.042857142857142864,False,True,True,15,-1
photochemflow (32).pdf,photochemflow (118).pdf,0.5924727079781852,0.0,0.3554836247869111,15,0.0,0.0,0.0,False,True,True,20,-5
photochemflow (32).pdf,photochemflow (40).pdf,0.5916331813994486,0.2,0.4349799088396692,16,0.0,0.0,0.2,False,True,True,6,10
photochemflow (32).pdf,photochemflow (98).pdf,0.5916081729286097,0.2,0.4349649037571658,17,0.0,0.0,0.2,False,True,True,7,10
photochemflow (32).pdf,photochemflow (97).pdf,0.5912140953614947,0.11428571428571428,0.40044274293118254,18,0.0,0.0,0.11428571428571428,False,True,True,11,7
photochemflow (32).pdf,photochemflow (6).pdf,0.5911437082282816,0.4,0.514686224936969,19,0.0,0.2,0.2,False,True,True,1,18
photochemflow (32).pdf,photochemflow (51).pdf,0.5905642289805223,0.042857142857142864,0.3714813945311705,20,0.0,0.0,0.042857142857142864,False,True,True,16,4
ja209688a.pdf,ja051381p.pdf,0.604751714358921,0.0,0.3628510286153526,1,0.0,0.0,0.0,False,False,True,1,0
ja209688a.pdf,anie.201006412.pdf,0.5990039825789842,0.0,0.3594023895473905,2,0.0,0.0,0.0,False,False,True,2,0
ja209688a.pdf,anie.201006412 (1).pdf,0.5922277786717453,0.0,0.35533666720304713,3,0.0,0.0,0.0,False,False,True,3,0
ja209688a.pdf,gps-2016-0138.pdf,0.589707577743693,0.0,0.35382454664621577,4,0.0,0.0,0.0,False,False,True,4,0
ja209688a.pdf,acsami.5b05100.pdf,0.5841217661500494,0.0,0.3504730596900296,5,0.0,0.0,0.0,False,False,True,5,0
ja209688a.pdf,anie.200904285.pdf,0.5826696321574588,0.0,0.3496017792944753,6,0.0,0.0,0.0,False,False,True,6,0
ja209688a.pdf,C3GC40407B.pdf,0.5786121320960861,0.0,0.3471672792576516,7,0.0,0.0,0.0,False,False,True,7,0
ja209688a.pdf,"Naughton 등 - 2015 - High temperature continuous flow synthesis of CdSeCdSZnS, CdSZnS, and CdSeSZnS nanocrystals.pdf",0.5753649747688134,0.0,0.34521898486128805,8,0.0,0.0,0.0,False,False,True,8,0
ja209688a.pdf,acs.oprd.8b00095.pdf,0.5751133540788064,0.0,0.3450680124472838,9,0.0,0.0,0.0,False,False,True,9,0
ja209688a.pdf,smll.201200773.pdf,0.573308963117134,0.0,0.3439853778702804,10,0.0,0.0,0.0,False,False,True,10,0
ja209688a.pdf,nl0485859.pdf,0.5731627232756393,0.0,0.3438976339653836,11,0.0,0.0,0.0,False,False,True,11,0
ja209688a.pdf,Nguyen 등 - 2025 - Cognitively Driven Autonomous Flow Chemistry for Producing On-Demand Perovskite Quantum Dots Via Adv.pdf,0.5697962521910168,0.0,0.34187775131461007,12,0.0,0.0,0.0,False,False,True,12,0
ja209688a.pdf,acs.cgd.5b01231.pdf,0.569060709401909,0.0,0.3414364256411454,13,0.0,0.0,0.0,False,False,True,13,0
ja209688a.pdf,anie.201802256.pdf,0.5690404113464236,0.0,0.34142424680785416,14,0.0,0.0,0.0,False,False,True,14,0
ja209688a.pdf,ceat.200600353.pdf,0.5667594326129608,0.0,0.34005565956777645,15,0.0,0.0,0.0,False,False,True,15,0
ja209688a.pdf,ncomms4777.pdf,0.5667098871909719,0.0,0.34002593231458317,16,0.0,0.0,0.0,False,False,True,16,0
ja209688a.pdf,acs.oprd.7b00063.pdf,0.5659661413188594,0.0,0.3395796847913156,17,0.0,0.0,0.0,False,False,True,17,0
ja209688a.pdf,ange.200500792.pdf,0.5611201519585876,0.0,0.3366720911751525,18,0.0,0.0,0.0,False,False,True,18,0
ja209688a.pdf,s41981-021-00172-3.pdf,0.5606202501254776,0.0,0.33637215007528654,19,0.0,0.0,0.0,False,False,True,19,0
ja209688a.pdf,acs.macromol.5b02533.pdf,0.5584958297137088,0.0,0.3350974978282253,20,0.0,0.0,0.0,False,False,True,20,0
photochemflow (130).pdf,photochemflow (10).pdf,0.6526464607561682,0.5,0.5915878764537009,1,0.3,0.0,0.2,True,True,True,1,0
photochemflow (130).pdf,photochemflow (118).pdf,0.6421478958234923,0.5,0.5852887374940954,2,0.3,0.2,0.0,True,True,True,2,0
photochemflow (130).pdf,photochemflow (37).pdf,0.6311096071730024,0.09,0.41466576430380137,3,0.09,0.0,0.0,True,True,True,13,-10
photochemflow (130).pdf,photochemflow (64).pdf,0.6253733083709097,0.21857142857142856,0.4626525564511172,4,0.09,0.0,0.12857142857142856,True,True,True,11,-7
photochemflow (130).pdf,photochemflow (116).pdf,0.6237875939980682,0.09,0.41027255639884086,5,0.09,0.0,0.0,True,True,True,14,-9
photochemflow (130).pdf,photochemflow (71).pdf,0.6236215660859239,0.09,0.4101729396515543,6,0.09,0.0,0.0,True,True,True,15,-9
photochemflow (130).pdf,photochemflow (17).pdf,0.6227667751065157,0.29000000000000004,0.48966006506390947,7,0.09,0.0,0.2,True,True,True,5,2
photochemflow (130).pdf,photochemflow (69).pdf,0.6224724928701316,0.29000000000000004,0.48948349572207894,8,0.09,0.0,0.2,True,True,True,6,2
photochemflow (130).pdf,photochemflow (70).pdf,0.6197102242270172,0.09,0.40782613453621025,9,0.09,0.0,0.0,True,True,True,16,-7
photochemflow (130).pdf,photochemflow (48).pdf,0.6151364584123409,0.24714285714285714,0.4679390179045474,10,0.09,0.0,0.15714285714285714,True,True,True,10,0
photochemflow (130).pdf,photochemflow (117).pdf,0.6134647495800832,0.09,0.4040788497480499,11,0.09,0.0,0.0,True,True,True,17,-6
photochemflow (130).pdf,photochemflow (40).pdf,0.6106795259201945,0.29000000000000004,0.4824077155521167,12,0.09,0.0,0.2,True,True,True,8,4
photochemflow (130).pdf,photochemflow (92).pdf,0.6072343245815373,0.5,0.5643405947489224,13,0.3,0.0,0.2,True,True,True,3,10
photochemflow (130).pdf,photochemflow (20).pdf,0.6064755885668514,0.09,0.39988535314011076,14,0.09,0.0,0.0,True,True,True,18,-4
photochemflow (130).pdf,photochemflow (25).pdf,0.604139962848307,0.3,0.48248397770898416,15,0.3,0.0,0.0,True,True,True,7,8
photochemflow (130).pdf,photochemflow (65).pdf,0.6018277011111288,0.29000000000000004,0.47709662066667735,16,0.09,0.0,0.2,True,True,True,9,7
photochemflow (130).pdf,photochemflow (112).pdf,0.6006480031110353,0.09,0.3963888018666211,17,0.09,0.0,0.0,True,True,True,19,-2
photochemflow (130).pdf,photochemflow (110).pdf,0.6004655224713328,0.09,0.39627931348279966,18,0.09,0.0,0.0,True,True,True,20,-2
photochemflow (130).pdf,photochemflow (123).pdf,0.5980112227591691,0.5,0.5588067336555014,19,0.3,0.0,0.2,True,True,True,4,15
photochemflow (130).pdf,photochemflow (97).pdf,0.596369268743386,0.2042857142857143,0.43953584696031733,20,0.09,0.0,0.11428571428571428,True,True,True,12,8
ncomms6305.pdf,photochemflow (133).pdf,0.7137873009821677,0.0,0.4282723805893006,1,0.0,0.0,0.0,False,False,False,1,0
ncomms6305.pdf,photochemflow (43).pdf,0.709768998538146,0.0,0.4258613991228876,2,0.0,0.0,0.0,False,False,False,2,0
ncomms6305.pdf,photochemflow (13).pdf,0.7057723788686205,0.0,0.4234634273211723,3,0.0,0.0,0.0,False,False,False,3,0
ncomms6305.pdf,photochemflow (11).pdf,0.7052382877408643,0.0,0.42314297264451856,4,0.0,0.0,0.0,False,False,False,4,0
ncomms6305.pdf,ange.202102009.pdf,0.7036069866740448,0.0,0.42216419200442684,5,0.0,0.0,0.0,False,False,False,5,0
ncomms6305.pdf,Zhu 등 - 2019 - Microfluidic immobilized enzyme reactors for continuous biocatalysis.pdf,0.7024710391523113,0.0,0.4214826234913868,6,0.0,0.0,0.0,False,False,False,6,0
ncomms6305.pdf,c4lc00330f.pdf,0.6987757340005951,0.0,0.41926544040035707,7,0.0,0.0,0.0,False,False,False,7,0
ncomms6305.pdf,adsc.201300278.pdf,0.6967283679822205,0.0,0.4180370207893323,8,0.0,0.0,0.0,False,False,False,8,0
ncomms6305.pdf,c9cc07953j.pdf,0.6955475121570441,0.0,0.4173285072942265,9,0.0,0.0,0.0,False,False,False,9,0
ncomms6305.pdf,bkcs.11467.pdf,0.6952067785075621,0.0,0.41712406710453726,10,0.0,0.0,0.0,False,False,False,10,0
ncomms6305.pdf,op300325f.pdf,0.6946728954032226,0.0,0.4168037372419336,11,0.0,0.0,0.0,False,False,False,11,0
ncomms6305.pdf,photochemflow (34).pdf,0.6933365616540424,0.0,0.41600193699242544,12,0.0,0.0,0.0,False,False,False,12,0
ncomms6305.pdf,ceat.200900474.pdf,0.6926653091607753,0.0,0.4155991854964652,13,0.0,0.0,0.0,False,False,False,13,0
ncomms6305.pdf,photochemflow (95).pdf,0.6922771498802782,0.0,0.41536628992816693,14,0.0,0.0,0.0,False,False,False,14,0
ncomms6305.pdf,adsc.201401081.pdf,0.6907406236056352,0.0,0.4144443741633811,15,0.0,0.0,0.0,False,False,False,15,0
ncomms6305.pdf,photochemflow (89).pdf,0.6892890347858738,0.0,0.41357342087152427,16,0.0,0.0,0.0,False,False,False,16,0
ncomms6305.pdf,photochemflow (101).pdf,0.6866933901260939,0.0,0.4120160340756563,17,0.0,0.0,0.0,False,False,False,17,0
ncomms6305.pdf,photochemflow (59).pdf,0.684426852381255,0.0,0.41065611142875297,18,0.0,0.0,0.0,False,False,False,18,0
ncomms6305.pdf,2043-7129-2-1.pdf,0.6842377236364362,0.0,0.4105426341818617,19,0.0,0.0,0.0,False,False,False,19,0
ncomms6305.pdf,jctb.4012.pdf,0.6831943545057104,0.0,0.4099166127034262,20,0.0,0.0,0.0,False,False,False,20,0
bjoc.5.19.pdf,science.1151787.pdf,0.6220792148005168,0.0,0.37324752888031004,1,0.0,0.0,0.0,False,False,False,1,0
bjoc.5.19.pdf,s41981-020-00077-7.pdf,0.6189661568790221,0.0,0.3713796941274133,2,0.0,0.0,0.0,False,False,False,2,0
bjoc.5.19.pdf,c4lc00330f.pdf,0.6140847649318117,0.0,0.368450858959087,3,0.0,0.0,0.0,False,False,False,3,0
bjoc.5.19.pdf,j.cattod.2017.09.041.pdf,0.602605266553332,0.0,0.3615631599319992,4,0.0,0.0,0.0,False,False,False,4,0
bjoc.5.19.pdf,pnas.1916401117.pdf,0.6024277111495479,0.0,0.3614566266897287,5,0.0,0.0,0.0,False,False,False,5,0
bjoc.5.19.pdf,ncomms6305.pdf,0.6023456147072429,0.0,0.3614073688243457,6,0.0,0.0,0.0,False,False,False,6,0
bjoc.5.19.pdf,Zhu 등 - 2019 - Microfluidic immobilized enzyme reactors for continuous biocatalysis.pdf,0.6005892741730265,0.0,0.3603535645038159,7,0.0,0.0,0.0,False,False,False,7,0
bjoc.5.19.pdf,jctb.4012.pdf,0.5991624696068826,0.0,0.35949748176412955,8,0.0,0.0,0.0,False,False,False,8,0
bjoc.5.19.pdf,ange.202102009.pdf,0.5980494572103084,0.0,0.35882967432618507,9,0.0,0.0,0.0,False,False,False,9,0
bjoc.5.19.pdf,c9cc07953j.pdf,0.597268120500263,0.0,0.3583608723001578,10,0.0,0.0,0.0,False,False,False,10,0
bjoc.5.19.pdf,challe3020114.pdf,0.5960652705906618,0.0,0.3576391623543971,11,0.0,0.0,0.0,False,False,False,11,0
bjoc.5.19.pdf,photochemflow (34).pdf,0.59547179603318,0.0,0.357283077619908,12,0.0,0.0,0.0,False,False,False,12,0
bjoc.5.19.pdf,adsc.201400747.pdf,0.5953581465588142,0.0,0.35721488793528855,13,0.0,0.0,0.0,False,False,False,13,0
bjoc.5.19.pdf,ceat.200900474.pdf,0.593475587166378,0.0,0.3560853522998268,14,0.0,0.0,0.0,False,False,False,14,0
bjoc.5.19.pdf,op300325f.pdf,0.5933983592317622,0.0,0.3560390155390573,15,0.0,0.0,0.0,False,False,False,15,0
bjoc.5.19.pdf,C5RE00038F.pdf,0.593184233189652,0.0,0.3559105399137912,16,0.0,0.0,0.0,False,False,False,16,0
bjoc.5.19.pdf,op2001047.pdf,0.5909019640269141,0.0,0.35454117841614846,17,0.0,0.0,0.0,False,False,False,17,0
bjoc.5.19.pdf,Natho 및 Luisi - 2023 - Flow chemistry as green technology for the genesis and use of organometallic reagents in the synthes.pdf,0.5908942649255795,0.0,0.3545365589553477,18,0.0,0.0,0.0,False,False,False,18,0
bjoc.5.19.pdf,biot.201800244.pdf,0.5907840987604849,0.0,0.3544704592562909,19,0.0,0.0,0.0,False,False,False,19,0
bjoc.5.19.pdf,photochemflow (13).pdf,0.5892610101661389,0.0,0.3535566060996833,20,0.0,0.0,0.0,False,False,False,20,0
chem.201102065.pdf,acs.oprd.0c00167.pdf,0.6140299764939325,0.2,0.4484179858963595,1,0.0,0.2,0.0,False,False,True,1,0
chem.201102065.pdf,ol702718z.pdf,0.591887534531572,0.2,0.43513252071894315,2,0.0,0.2,0.0,False,False,True,2,0
chem.201102065.pdf,d1re00016k.pdf,0.591856539029345,0.0,0.355113923417607,3,0.0,0.0,0.0,False,False,True,5,-2
chem.201102065.pdf,adsc.201000375.pdf,0.5774530233869233,0.0,0.34647181403215394,4,0.0,0.0,0.0,False,False,True,6,-2
chem.201102065.pdf,acs.iecr.9b03045.pdf,0.5756728538219963,0.0,0.3454037122931978,5,0.0,0.0,0.0,False,False,True,7,-2
chem.201102065.pdf,C5RA20838F.pdf,0.5746276843723996,0.0,0.3447766106234398,6,0.0,0.0,0.0,False,False,True,8,-2
chem.201102065.pdf,ejoc.202100795.pdf,0.5736009296769797,0.2,0.42416055780618783,7,0.0,0.2,0.0,False,False,True,3,4
chem.201102065.pdf,acs.iecr.9b01906.pdf,0.5727887537367964,0.0,0.34367325224207784,8,0.0,0.0,0.0,False,False,True,9,-1
chem.201102065.pdf,C0GC00655F.pdf,0.5722059674470126,0.0,0.34332358046820755,9,0.0,0.0,0.0,False,False,True,10,-1
chem.201102065.pdf,acs.macromol.9b00454.pdf,0.5716931932660533,0.2,0.42301591595963195,10,0.0,0.2,0.0,False,False,True,4,6
chem.201102065.pdf,chem.200600236.pdf,0.5701615912769408,0.0,0.3420969547661645,11,0.0,0.0,0.0,False,False,True,11,0
chem.201102065.pdf,Frontiers  Process intensification in continuous flow organic synthesis with enabling and hybrid te.pdf,0.5699945207410563,0.0,0.34199671244463375,12,0.0,0.0,0.0,False,False,True,12,0
chem.201102065.pdf,op400090a.pdf,0.5663772448160399,0.0,0.33982634688962393,13,0.0,0.0,0.0,False,False,True,13,0
chem.201102065.pdf,photochemflow (78).pdf,0.5658563374364094,0.0,0.33951380246184565,14,0.0,0.0,0.0,False,False,True,14,0
chem.201102065.pdf,Frontiers  Continuous Hydrogenation Triphasic System Optimization at Kilo Lab Scale Using a Slurry.pdf,0.5656441976969702,0.0,0.3393865186181821,15,0.0,0.0,0.0,False,False,True,15,0
chem.201102065.pdf,adsc.200900726.pdf,0.5651233647092648,0.0,0.3390740188255589,16,0.0,0.0,0.0,False,False,True,16,0
chem.201102065.pdf,chem.201706004.pdf,0.5648503311158163,0.0,0.33891019866948974,17,0.0,0.0,0.0,False,False,True,17,0
chem.201102065.pdf,Reizman 등 - 2016 - Suzuki–Miyaura cross-coupling optimization enabled by automated feedback.pdf,0.5643438609353743,0.0,0.33860631656122453,18,0.0,0.0,0.0,False,False,True,18,0
chem.201102065.pdf,c2gc36652e.pdf,0.563930753497161,0.0,0.3383584520982966,19,0.0,0.0,0.0,False,False,True,19,0
chem.201102065.pdf,acs.oprd.5b00350.pdf,0.5632903661986207,0.0,0.3379742197191724,20,0.0,0.0,0.0,False,False,True,20,0
photochemflow (22).pdf,Masson 등 - 2024 - Open-source 3D printed reactors for reproducible batch and continuous-flow photon-induced chemistry.pdf,0.6274724118504565,0.5,0.576483447110274,1,0.3,0.0,0.2,True,True,False,1,0
photochemflow (22).pdf,photochemflow (21).pdf,0.597498758066026,0.5,0.5584992548396156,2,0.3,0.0,0.2,True,True,False,2,0
photochemflow (22).pdf,photochemflow (119).pdf,0.5920599840218211,0.3,0.47523599041309267,3,0.3,0.0,0.0,True,True,False,7,-4
photochemflow (22).pdf,acs.joc.1c01151.pdf,0.5855750720867666,0.42857142857142855,0.5227736146806314,4,0.3,0.0,0.12857142857142856,True,True,False,4,0
photochemflow (22).pdf,photochemflow (68).pdf,0.5818638179470434,0.0,0.34911829076822604,5,0.0,0.0,0.0,True,True,False,19,-14
photochemflow (22).pdf,photochemflow (45).pdf,0.5811651955992777,0.5,0.5486991173595666,6,0.3,0.0,0.2,True,True,False,3,3
photochemflow (22).pdf,photochemflow (69).pdf,0.5805734656827259,0.37142857142857144,0.49691550798106415,7,0.3,0.0,0.07142857142857142,True,True,False,5,2
photochemflow (22).pdf,photochemflow (31).pdf,0.5781066141421737,0.09,0.3828639684853042,8,0.09,0.0,0.0,True,True,False,15,-7
photochemflow (22).pdf,photochemflow (12).pdf,0.5768177978041672,0.3,0.4660906786825003,9,0.3,0.0,0.0,True,True,False,8,1
photochemflow (22).pdf,photochemflow (81).pdf,0.5759064262368372,0.29000000000000004,0.4615438557421023,10,0.09,0.0,0.2,True,True,False,9,1
photochemflow (22).pdf,j.mcat.2020.110884.pdf,0.5742420888036396,0.29000000000000004,0.46054525328218376,11,0.09,0.0,0.2,True,True,False,12,-1
photochemflow (22).pdf,adsc.201401010.pdf,0.5730335104629087,0.09,0.3798201062777452,12,0.09,0.0,0.0,True,True,False,16,-4
photochemflow (22).pdf,photochemflow (57).pdf,0.572797330813186,0.0,0.34367839848791154,13,0.0,0.0,0.0,True,True,False,20,-7
photochemflow (22).pdf,photochemflow (49).pdf,0.5724932953047464,0.2,0.4234959771828478,14,0.0,0.0,0.2,True,True,False,14,0
photochemflow (22).pdf,photochemflow (50).pdf,0.5721205003938383,0.09,0.379272300236303,15,0.09,0.0,0.0,True,True,False,17,-2
photochemflow (22).pdf,photochemflow (137).pdf,0.5712659036175539,0.29000000000000004,0.4587595421705324,16,0.09,0.0,0.2,True,True,False,13,3
photochemflow (22).pdf,photochemflow (85).pdf,0.5709105513954994,0.09,0.3785463308372996,17,0.09,0.0,0.0,True,True,False,18,-1
photochemflow (22).pdf,photochemflow (17).pdf,0.5708673550052932,0.34285714285714286,0.47966327014603305,18,0.3,0.0,0.042857142857142864,True,True,False,6,12
photochemflow (22).pdf,photochemflow (36).pdf,0.569038650326328,0.3,0.4614231901957968,19,0.3,0.0,0.0,True,True,False,10,9
photochemflow (22).pdf,photochemflow (15).pdf,0.568980092257812,0.3,0.4613880553546872,20,0.3,0.0,0.0,True,True,False,11,9
adsc.201300278.pdf,photochemflow (89).pdf,0.8555649660416291,0.0,0.5133389796249774,1,0.0,0.0,0.0,False,False,False,1,0
adsc.201300278.pdf,adsc.201401081.pdf,0.8554099882649477,0.0,0.5132459929589687,2,0.0,0.0,0.0,False,False,False,2,0
adsc.201300278.pdf,photochemflow (13).pdf,0.8430858651535101,0.0,0.505851519092106,3,0.0,0.0,0.0,False,False,False,3,0
adsc.201300278.pdf,photochemflow (128).pdf,0.8428495688043978,0.0,0.5057097412826387,4,0.0,0.0,0.0,False,False,False,4,0
adsc.201300278.pdf,op300325f.pdf,0.8383382255320334,0.0,0.50300293531922,5,0.0,0.0,0.0,False,False,False,5,0
adsc.201300278.pdf,ejoc.202000430.pdf,0.8382855443972304,0.0,0.5029713266383382,6,0.0,0.0,0.0,False,False,False,6,0
adsc.201300278.pdf,bkcs.11467.pdf,0.8326920581202125,0.0,0.4996152348721275,7,0.0,0.0,0.0,False,False,False,7,0
adsc.201300278.pdf,photochemflow (59).pdf,0.8278184644152049,0.0,0.49669107864912293,8,0.0,0.0,0.0,False,False,False,8,0
adsc.201300278.pdf,2043-7129-2-1.pdf,0.8251610864661524,0.0,0.49509665187969143,9,0.0,0.0,0.0,False,False,False,9,0
adsc.201300278.pdf,photochemflow (101).pdf,0.825017988004032,0.0,0.4950107928024192,10,0.0,0.0,0.0,False,False,False,10,0
adsc.201300278.pdf,ange.202102009.pdf,0.8160115541394265,0.0,0.4896069324836559,11,0.0,0.0,0.0,False,False,False,11,0
adsc.201300278.pdf,c9cc07953j.pdf,0.8040593634167608,0.0,0.4824356180500564,12,0.0,0.0,0.0,False,False,False,12,0
adsc.201300278.pdf,photochemflow (43).pdf,0.8038819350223925,0.0,0.4823291610134355,13,0.0,0.0,0.0,False,False,False,13,0
adsc.201300278.pdf,adsc.201400747.pdf,0.7985318749564205,0.0,0.4791191249738523,14,0.0,0.0,0.0,False,False,False,14,0
adsc.201300278.pdf,photochemflow (34).pdf,0.7938337309499696,0.0,0.4763002385699817,15,0.0,0.0,0.0,False,False,False,15,0
adsc.201300278.pdf,photochemflow (114).pdf,0.7785648903495188,0.0,0.46713893420971125,16,0.0,0.0,0.0,False,False,False,16,0
adsc.201300278.pdf,photochemflow (95).pdf,0.7765399661621885,0.0,0.46592397969731303,17,0.0,0.0,0.0,False,False,False,17,0
adsc.201300278.pdf,photochemflow (133).pdf,0.7735415488562546,0.0,0.4641249293137527,18,0.0,0.0,0.0,False,False,False,18,0
adsc.201300278.pdf,anie.201607795.pdf,0.7730138030330747,0.0,0.4638082818198448,19,0.0,0.0,0.0,False,False,False,19,0
adsc.201300278.pdf,photochemflow (11).pdf,0.7723394619129954,0.0,0.46340367714779723,20,0.0,0.0,0.0,False,False,False,20,0
Loren 등 - 2017 - Mass spectrometric directed system for the continuous-flow synthesis and purification of diphenhydra.pdf,op049857x.pdf,0.5662101218931052,0.0,0.33972607313586306,1,0.0,0.0,0.0,False,False,False,1,0
Loren 등 - 2017 - Mass spectrometric directed system for the continuous-flow synthesis and purification of diphenhydra.pdf,anie.201006272.pdf,0.5631882668960037,0.0,0.3379129601376022,2,0.0,0.0,0.0,False,False,False,2,0
Loren 등 - 2017 - Mass spectrometric directed system for the continuous-flow synthesis and purification of diphenhydra.pdf,chem.201706004.pdf,0.5567900771520958,0.0,0.3340740462912575,3,0.0,0.0,0.0,False,False,False,3,0
Loren 등 - 2017 - Mass spectrometric directed system for the continuous-flow synthesis and purification of diphenhydra.pdf,molecules21070918.pdf,0.5557985784750584,0.0,0.33347914708503507,4,0.0,0.0,0.0,False,False,False,4,0
Loren 등 - 2017 - Mass spectrometric directed system for the continuous-flow synthesis and purification of diphenhydra.pdf,C3GC40407B.pdf,0.5548110821944674,0.0,0.33288664931668044,5,0.0,0.0,0.0,False,False,False,5,0
Loren 등 - 2017 - Mass spectrometric directed system for the continuous-flow synthesis and purification of diphenhydra.pdf,bjoc.9.211.pdf,0.553228437572561,0.0,0.3319370625435366,6,0.0,0.0,0.0,False,False,False,6,0
Loren 등 - 2017 - Mass spectrometric directed system for the continuous-flow synthesis and purification of diphenhydra.pdf,op100123e.pdf,0.5524170352088729,0.0,0.3314502211253237,7,0.0,0.0,0.0,False,False,False,7,0
Loren 등 - 2017 - Mass spectrometric directed system for the continuous-flow synthesis and purification of diphenhydra.pdf,chem.200600236.pdf,0.5519414860271595,0.0,0.3311648916162957,8,0.0,0.0,0.0,False,False,False,8,0
Loren 등 - 2017 - Mass spectrometric directed system for the continuous-flow synthesis and purification of diphenhydra.pdf,ceat.200600353.pdf,0.5514056998608017,0.0,0.330843419916481,9,0.0,0.0,0.0,False,False,False,9,0
Loren 등 - 2017 - Mass spectrometric directed system for the continuous-flow synthesis and purification of diphenhydra.pdf,b419081e.pdf,0.5486846304624917,0.0,0.329210778277495,10,0.0,0.0,0.0,False,False,False,10,0
Loren 등 - 2017 - Mass spectrometric directed system for the continuous-flow synthesis and purification of diphenhydra.pdf,acs.macromol.5b02533.pdf,0.5476827007347366,0.0,0.3286096204408419,11,0.0,0.0,0.0,False,False,False,11,0
