candidate_id,generator_model,architecture,case,domain,criterion_id,cross_family_judges,cross_family_consensus,consensus_severity,qwen_status,openai_status,claude_status,all_judges_error_votes,all_judges_pass_votes,all_judges_not_assessable_votes
H-DE9C0F9,Qwen3.6-27B,One-shot,Two-stage amidation,chemistry_protocol,HC-02,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-DE9C0F9,Qwen3.6-27B,One-shot,Two-stage amidation,chemistry_protocol,HC-03,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-DE9C0F9,Qwen3.6-27B,One-shot,Two-stage amidation,numerical_engineering,HN-02,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-DE9C0F9,Qwen3.6-27B,One-shot,Two-stage amidation,numerical_engineering,HN-04,openai+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-DE9C0F9,Qwen3.6-27B,One-shot,Two-stage amidation,process_inventory,HP-03,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-DE9C0F9,Qwen3.6-27B,One-shot,Two-stage amidation,process_inventory,HP-04,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-DE9C0F9,Qwen3.6-27B,One-shot,Two-stage amidation,safety_operations,HS-02,openai+claude,CONFIRMED_ERROR,CRITICAL,PASS,ERROR,ERROR,2,1,0
H-DE9C0F9,Qwen3.6-27B,One-shot,Two-stage amidation,safety_operations,HS-03,openai+claude,CONFIRMED_ERROR,CRITICAL,PASS,ERROR,ERROR,2,1,0
H-DE9C0F9,Qwen3.6-27B,One-shot,Two-stage amidation,safety_operations,HS-05,openai+claude,CONFIRMED_ERROR,CRITICAL,PASS,ERROR,ERROR,2,1,0
H-DE9C0F9,Qwen3.6-27B,One-shot,Two-stage amidation,evidence_uncertainty,HE-01,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-DE9C0F9,Qwen3.6-27B,One-shot,Two-stage amidation,evidence_uncertainty,HE-02,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-DE9C0F9,Qwen3.6-27B,One-shot,Two-stage amidation,evidence_uncertainty,HE-04,openai+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-DE9C0F9,Qwen3.6-27B,One-shot,Two-stage amidation,system_consistency,HA-01,openai+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-DE9C0F9,Qwen3.6-27B,One-shot,Two-stage amidation,system_consistency,HA-03,openai+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-DE9C0F9,Qwen3.6-27B,One-shot,Two-stage amidation,system_consistency,HA-04,openai+claude,CONFIRMED_ERROR,MINOR,PASS,ERROR,ERROR,2,1,0
H-DE9C0F9,Qwen3.6-27B,One-shot,Two-stage amidation,system_consistency,HA-05,openai+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-DF8A379,Qwen3.6-27B,FlowPilot,CuAAC,chemistry_protocol,HC-02,openai+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-DF8A379,Qwen3.6-27B,FlowPilot,CuAAC,chemistry_protocol,HC-04,openai+claude,CONFIRMED_ERROR,CRITICAL,PASS,ERROR,ERROR,2,1,0
H-DF8A379,Qwen3.6-27B,FlowPilot,CuAAC,numerical_engineering,HN-01,openai+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-DF8A379,Qwen3.6-27B,FlowPilot,CuAAC,numerical_engineering,HN-02,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-DF8A379,Qwen3.6-27B,FlowPilot,CuAAC,numerical_engineering,HN-06,openai+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-DF8A379,Qwen3.6-27B,FlowPilot,CuAAC,process_inventory,HP-01,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-DF8A379,Qwen3.6-27B,FlowPilot,CuAAC,process_inventory,HP-03,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-DF8A379,Qwen3.6-27B,FlowPilot,CuAAC,process_inventory,HP-04,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-DF8A379,Qwen3.6-27B,FlowPilot,CuAAC,safety_operations,HS-01,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-DF8A379,Qwen3.6-27B,FlowPilot,CuAAC,safety_operations,HS-02,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-DF8A379,Qwen3.6-27B,FlowPilot,CuAAC,safety_operations,HS-03,openai+claude,CONFIRMED_ERROR,CRITICAL,PASS,ERROR,ERROR,2,1,0
H-DF8A379,Qwen3.6-27B,FlowPilot,CuAAC,safety_operations,HS-04,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-DF8A379,Qwen3.6-27B,FlowPilot,CuAAC,evidence_uncertainty,HE-01,openai+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-DF8A379,Qwen3.6-27B,FlowPilot,CuAAC,evidence_uncertainty,HE-02,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-DF8A379,Qwen3.6-27B,FlowPilot,CuAAC,evidence_uncertainty,HE-03,openai+claude,CONFIRMED_ERROR,MINOR,PASS,ERROR,ERROR,2,1,0
H-DF8A379,Qwen3.6-27B,FlowPilot,CuAAC,evidence_uncertainty,HE-04,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-DF8A379,Qwen3.6-27B,FlowPilot,CuAAC,system_consistency,HA-01,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-DF8A379,Qwen3.6-27B,FlowPilot,CuAAC,system_consistency,HA-02,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-DF8A379,Qwen3.6-27B,FlowPilot,CuAAC,system_consistency,HA-03,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-DF8A379,Qwen3.6-27B,FlowPilot,CuAAC,system_consistency,HA-04,openai+claude,CONFIRMED_ERROR,MINOR,PASS,ERROR,ERROR,2,1,0
H-DF8A379,Qwen3.6-27B,FlowPilot,CuAAC,system_consistency,HA-05,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,chemistry_protocol,HC-02,openai+claude,CONFIRMED_ERROR,CRITICAL,ERROR,ERROR,ERROR,3,0,0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,chemistry_protocol,HC-03,openai+claude,CONFIRMED_ERROR,CRITICAL,ERROR,ERROR,ERROR,3,0,0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,chemistry_protocol,HC-04,openai+claude,CONFIRMED_ERROR,CRITICAL,ERROR,ERROR,ERROR,3,0,0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,numerical_engineering,HN-01,openai+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,numerical_engineering,HN-03,openai+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,numerical_engineering,HN-04,openai+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,numerical_engineering,HN-05,openai+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,numerical_engineering,HN-06,openai+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,process_inventory,HP-01,openai+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,process_inventory,HP-03,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,process_inventory,HP-04,openai+claude,CONFIRMED_ERROR,CRITICAL,PASS,ERROR,ERROR,2,1,0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,process_inventory,HP-05,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,safety_operations,HS-01,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,safety_operations,HS-02,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,safety_operations,HS-03,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,safety_operations,HS-04,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,evidence_uncertainty,HE-01,openai+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,evidence_uncertainty,HE-02,openai+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,evidence_uncertainty,HE-03,openai+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,evidence_uncertainty,HE-04,openai+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,system_consistency,HA-01,openai+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,system_consistency,HA-02,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,system_consistency,HA-03,openai+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-6FDB11C,Qwen3.6-27B,FlowPilot,Hydrogenolysis,system_consistency,HA-05,openai+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,chemistry_protocol,HC-02,openai+claude,CONFIRMED_ERROR,CRITICAL,PASS,ERROR,ERROR,2,1,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,chemistry_protocol,HC-03,openai+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,chemistry_protocol,HC-04,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,numerical_engineering,HN-01,openai+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,numerical_engineering,HN-02,openai+claude,CONFIRMED_ERROR,CRITICAL,PASS,ERROR,ERROR,2,1,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,numerical_engineering,HN-04,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,numerical_engineering,HN-06,openai+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,process_inventory,HP-01,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,process_inventory,HP-02,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,process_inventory,HP-03,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,process_inventory,HP-04,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,process_inventory,HP-05,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,safety_operations,HS-01,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,safety_operations,HS-02,openai+claude,CONFIRMED_ERROR,CRITICAL,PASS,ERROR,ERROR,2,1,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,safety_operations,HS-03,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,safety_operations,HS-04,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,evidence_uncertainty,HE-01,openai+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,evidence_uncertainty,HE-02,openai+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,evidence_uncertainty,HE-03,openai+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,evidence_uncertainty,HE-04,openai+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,system_consistency,HA-01,openai+claude,CONFIRMED_ERROR,CRITICAL,ERROR,ERROR,ERROR,3,0,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,system_consistency,HA-02,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,system_consistency,HA-03,openai+claude,CONFIRMED_ERROR,MAJOR,PASS,ERROR,ERROR,2,1,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,system_consistency,HA-04,openai+claude,CONFIRMED_ERROR,MINOR,PASS,ERROR,ERROR,2,1,0
H-8623F1F,Qwen3.6-27B,FlowPilot,Two-stage amidation,system_consistency,HA-05,openai+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,chemistry_protocol,HC-02,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,system_consistency,HA-01,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-389F7B0,GPT-5.4,One-shot,Hydrogenolysis,system_consistency,HA-05,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,chemistry_protocol,HC-02,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-53840AF,GPT-5.4,One-shot,Two-stage amidation,numerical_engineering,HN-02,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,PASS,ERROR,2,1,0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,chemistry_protocol,HC-02,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,evidence_uncertainty,HE-01,qwen+claude,CONFIRMED_ERROR,CRITICAL,ERROR,ERROR,ERROR,3,0,0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,evidence_uncertainty,HE-02,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,evidence_uncertainty,HE-04,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,chemistry_protocol,HC-02,qwen+claude,CONFIRMED_ERROR,CRITICAL,ERROR,ERROR,ERROR,3,0,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,chemistry_protocol,HC-04,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,numerical_engineering,HN-01,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,numerical_engineering,HN-02,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,PASS,ERROR,2,1,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,numerical_engineering,HN-03,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,numerical_engineering,HN-04,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,numerical_engineering,HN-06,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,process_inventory,HP-01,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,process_inventory,HP-03,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,PASS,ERROR,2,1,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,process_inventory,HP-04,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,evidence_uncertainty,HE-01,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,evidence_uncertainty,HE-02,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,evidence_uncertainty,HE-03,qwen+claude,CONFIRMED_ERROR,MINOR,ERROR,ERROR,ERROR,3,0,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,system_consistency,HA-01,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,chemistry_protocol,HC-04,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
